"","status","p_value","morans_test_statistic","morans_I","gene_short_name","q_value"
"ASCL5","OK",0.610712790591138,-0.281177294473165,-0.00195691511802825,"ASCL5",0.752617472325807
"TMEM9","OK",0.011504736826483,2.27327731557378,0.0143934765608202,"TMEM9",0.042605834189418
"PKP1","OK",0.778052769973761,-0.765633408580128,-0.000342257094081909,"PKP1",0.838879961322013
"TNNT2","FAIL",NA,NA,NA,"TNNT2",1
"LAD1","OK",0.595511941897134,-0.241747119390701,-0.00171438760829106,"LAD1",0.75039283077752
"TNNI1","OK",0.393154567797154,0.271106482915018,-0.000258958709267524,"TNNI1",0.680549412014775
"PHLDA3","OK",0.00187817308544421,2.89792983401704,0.0184169168044834,"PHLDA3",0.0084892044624994
"CSRP1","OK",0.00600139942212476,2.51206203138699,0.0159577318145071,"CSRP1",0.0241442531243894
"NAV1","OK",0.708844094414971,-0.550011025754587,-0.00366836846694609,"NAV1",0.797062379728634
"IPO9","OK",0.539108835721296,-0.0981888594878926,-0.000915146992543234,"IPO9",0.749795867700198
"SHISA4","OK",0.781424818542421,-0.777014250264816,-0.00521685462555097,"SHISA4",0.841176718317132
"LMOD1","OK",0.516416371822365,-0.0411613618159509,-0.000443886404564437,"LMOD1",0.749795867700198
"TIMM17A","OK",0.00392500795735111,2.65845360035477,0.0169075271948878,"TIMM17A",0.0164670752438004
"RNPEP","OK",0.0970840025534288,1.29834734218411,0.00810563685921297,"RNPEP",0.250994469108962
"ELF3","OK",0.425242023876056,0.188500851919702,0.000933185132420831,"ELF3",0.715194853619447
"GPR37L1","OK",0.561606757979388,-0.155044184766382,-0.000293198408729817,"GPR37L1",0.749795867700198
"ARL8A","OK",0.326141846439092,0.450591917671116,0.00263259828790541,"ARL8A",0.601048994901344
"PTPN7","OK",6.58775379072797e-40,13.1693338244541,0.0849038497660619,"PTPN7",1.23980663316986e-38
"LGR6","OK",0.000333853710248516,3.40250660189226,0.02109125618247,"LGR6",0.00172935820642253
"UBE2T","OK",0.532883237580128,-0.0825196101875345,-0.000813062052468519,"UBE2T",0.749795867700198
"PPP1R12B","OK",0.131461163166022,1.11951070552529,0.00694608150049152,"PPP1R12B",0.316251603658812
"SYT2","FAIL",NA,NA,NA,"SYT2",1
"KDM5B","OK",2.49672126849661e-05,4.05593369090425,0.0259385396283705,"KDM5B",0.000151712999462859
"RABIF","OK",0.069733463129586,1.47777905514801,0.00927084008476606,"RABIF",0.193424806257592
"KLHL12","OK",0.272348760392271,0.605724788137615,0.00362492451411177,"KLHL12",0.531953351507179
"ADIPOR1","OK",0.170600834316427,0.951793599658485,0.0058709812995328,"ADIPOR1",0.3837669620583
"CYB5R1","OK",0.0123081822525249,2.24737040906476,0.0142327120296332,"CYB5R1",0.0451352380028243
"TMEM183A","OK",0.137044094585752,1.09369631915692,0.0067901368979791,"TMEM183A",0.326492972161937
"PPFIA4","OK",0.561881676691046,-0.155741674290404,-0.00115099887468415,"PPFIA4",0.749795867700198
"ADORA1","OK",0.605741320930618,-0.268236399977421,-0.00030229300302293,"ADORA1",0.750925832843588
"MYBPH","FAIL",NA,NA,NA,"MYBPH",1
"CHI3L1","OK",0.473497206050635,0.0664815928013852,0.000147374312529378,"CHI3L1",0.749795867700198
"CHIT1","OK",0.275577908072737,0.596029056027096,0.00342276277316432,"CHIT1",0.536558341683523
"LINC01353","OK",0.760658803021774,-0.708423353793501,-0.00469128238373448,"LINC01353",0.826943899688363
"LINC01136","OK",0.281385949706181,0.578729215707168,0.00332801525393964,"LINC01136",0.544108171832407
"BTG2","OK",4.4368806200022e-40,13.1991440486891,0.0850937052414312,"BTG2",8.3775887194105e-39
"FMOD","OK",0,56.2708068192272,0.341960219283237,"FMOD",0
"PRELP","OK",4.38932763353287e-88,19.8614236706729,0.120089161833238,"PRELP",1.3023686587689e-86
"ATP2B4","OK",1.34292548298312e-06,4.69348849939487,0.0300735704563658,"ATP2B4",9.28255509268086e-06
"LAX1","OK",0.00373918643182393,2.67475567551932,0.0170100558648746,"LAX1",0.0157719194759512
"ZC3H11A","OK",0.250388696612075,0.673267078390653,0.00403334937730882,"ZC3H11A",0.502438684774248
"ZBED6","OK",0.511459613437974,-0.0287289424864319,-0.000461885315998377,"ZBED6",0.749795867700198
"SNRPE","OK",1.04190699819863e-07,5.19170105418827,0.0333014565590945,"SNRPE",7.895136150306e-07
"SOX13","OK",0.578551722612879,-0.198189816424482,-0.00140716408616183,"SOX13",0.749795867700198
"ETNK2","OK",0.806591810445889,-0.865405288939382,-0.00572519818550018,"ETNK2",0.854878630969385
"REN","FAIL",NA,NA,NA,"REN",1
"KISS1","FAIL",NA,NA,NA,"KISS1",1
"GOLT1A","FAIL",NA,NA,NA,"GOLT1A",1
"PLEKHA6","OK",0.569481509358115,-0.175054281844917,-0.00123732756541071,"PLEKHA6",0.749795867700198
"LINC00628","FAIL",NA,NA,NA,"LINC00628",1
"PPP1R15B","OK",0.00674058910017146,2.47079843183876,0.0156913371690494,"PPP1R15B",0.0267374632990924
"PIK3C2B","OK",0.935516243638879,-1.51818601223297,-0.0100546481399836,"PIK3C2B",0.946052943279793
"MDM4","OK",0.446742951990156,0.133894620779801,0.000585271251131201,"MDM4",0.737759287144317
"LRRN2","OK",0.5903438741214,-0.228429636591565,-0.00161590990557512,"LRRN2",0.750069136643486
"AL512306.2","OK",0.590452023812557,-0.228707902364336,-0.00160014784781274,"AL512306.2",0.750136845937798
"NFASC","OK",0.394444245980631,0.267754245375625,-0.000259228049701707,"NFASC",0.681333312433505
"CNTN2","OK",0.587091213351739,-0.220068799814305,-0.0015466631501827,"CNTN2",0.749937370355801
"TMEM81","OK",0.706899728744156,-0.5443501502829,-0.00364137393574712,"TMEM81",0.796070317730631
"RBBP5","OK",0.728478722684653,-0.60821851760443,-0.00420996197466678,"RBBP5",0.807817333938067
"DSTYK","OK",0.14837571202712,1.04342516385447,0.00645604577522777,"DSTYK",0.346591991820531
"TMCC2","OK",0.00698251284527457,2.45816175885677,0.015280293838138,"TMCC2",0.0275702104763372
"NUAK2","OK",0.0385747734799959,1.76747001149896,0.0110342143513957,"NUAK2",0.119238034789609
"KLHDC8A","OK",0.898666015359168,-1.27398715272548,-0.000383101520103207,"KLHDC8A",0.919303550841247
"LEMD1","OK",0.669744926315482,-0.439208940627782,-0.00305731991476267,"LEMD1",0.776749165755419
"BLACAT1","OK",0.636576364169704,-0.349322415950179,-0.00239956444345467,"BLACAT1",0.76234210800323
"AC098936.1","OK",0.536124883839646,-0.0906757595786945,-0.000746706129181478,"AC098936.1",0.749795867700198
"CDK18","OK",6.03023162225123e-07,4.85464165582442,0.0301419849486887,"CDK18",4.2868108427212e-06
"MFSD4A","OK",0.835920619624881,-0.977829292490685,-0.00646287040008078,"MFSD4A",0.873668242790487
"ELK4","OK",0.63908179856039,-0.356005557945632,-0.0025826378905802,"ELK4",0.763223493272086
"SLC45A3","OK",0.333704157526311,0.429707653910512,-0.000246215665923696,"SLC45A3",0.611341761062282
"NUCKS1","OK",0.00187632824407669,2.89823804268745,0.0184662010358417,"NUCKS1",0.00848309011267719
"RAB29","OK",0.00241626145062577,2.81799057064347,0.0179417628166616,"RAB29",0.0106450117933395
"SLC41A1","OK",6.83695678228232e-08,5.26957614901061,0.0337506622821577,"SLC41A1",5.25701596653724e-07
"PM20D1","OK",0.616368672663475,-0.295957347526646,-0.00215199366552983,"PM20D1",0.754739196317175
"SLC26A9","FAIL",NA,NA,NA,"SLC26A9",1
"RAB7B","OK",0.54459067761813,-0.112006005592149,-0.00086366619035601,"RAB7B",0.749795867700198
"CTSE","FAIL",NA,NA,NA,"CTSE",1
"C1orf186","OK",0.64353745514465,-0.367930456534204,-0.00264661398310621,"C1orf186",0.765164884575943
"FAM72A","OK",0.0541987501451556,1.60543775919762,0.00996350015715321,"FAM72A",0.157666596988244
"SRGAP2","OK",0.091140202599105,1.33376646305123,0.00833693516603505,"SRGAP2",0.239106064922534
"IKBKE","OK",0.0121230181360501,2.25320801518007,0.0142845031987375,"IKBKE",0.0445604924621253
"AC244034.2","OK",0.718717774991262,-0.5790366408155,-0.00388324938087565,"AC244034.2",0.802875565258837
"RASSF5","OK",3.08865076929448e-06,4.52022817464146,0.0289553997627178,"RASSF5",2.06137245884117e-05
"EIF2D","OK",0.106292889468795,1.24648667288325,0.00776793919705493,"EIF2D",0.26836308165679
"DYRK3","OK",0.741419117391419,-0.6477266485231,-0.00432719993831326,"DYRK3",0.815343465470188
"MAPKAPK2","OK",0.000596746660754697,3.2404305720719,0.0206713480155847,"MAPKAPK2",0.00295188398414641
"IL10","OK",9.35943822433022e-07,4.7667851189199,0.0303623400242368,"IL10",6.56951773408911e-06
"IL19","OK",0.287853579821281,0.55966617288432,-0.000235773958401698,"IL19",0.551428810150191
"IL20","OK",0.379003822159879,0.308098156010862,-0.000255986559120954,"IL20",0.665815437706527
"IL24","OK",0.66373686848852,-0.422683407605356,-0.00287343863764778,"IL24",0.773641641370764
"FCMR","OK",3.6643883238467e-61,16.4581657931355,0.106126459906483,"FCMR",8.46788073924843e-60
"PIGR","OK",0.800222829074592,-0.842417426727544,-0.00558375264359118,"PIGR",0.851177969421663
"FCAMR","FAIL",NA,NA,NA,"FCAMR",1
"C1orf116","OK",0.521367499109747,-0.0535860114048585,-0.000515880142727961,"C1orf116",0.749795867700198
"PFKFB2","OK",0.601824792537694,-0.258073199393956,-0.00183516401823467,"PFKFB2",0.750925832843588
"YOD1","OK",0.639021774860176,-0.355845262368068,-0.00256846957049709,"YOD1",0.76321510761216
"C4BPB","OK",0.519273297286987,-0.0483297998806677,-0.000446555202160144,"C4BPB",0.749795867700198
"C4BPA","FAIL",NA,NA,NA,"C4BPA",1
"CD55","OK",5.7755731357089e-37,12.6474864798386,0.081361316115153,"CD55",1.04147599672056e-35
"CR2","FAIL",NA,NA,NA,"CR2",1
"CR1","OK",0.885871371944952,-1.20486024995273,-0.00037754741786853,"CR1",0.909778183066783
"CR1L","OK",0.932606513319133,-1.49548859824829,-0.000400898378117099,"CR1L",0.943996458405762
"CD46","OK",0.184379448784521,0.898800567891744,0.00553255059528349,"CD46",0.405113091715059
"C1orf132","OK",0.280664350245155,0.580869068686347,0.00346572973703774,"C1orf132",0.543160578027372
"CD34","OK",0.649273501905748,-0.383359812739036,-0.00260976119735482,"CD34",0.767367742996928
"AL356275.1","FAIL",NA,NA,NA,"AL356275.1",1
"PLXNA2","OK",6.14121778350929e-188,29.2156178884886,0.169883789071019,"PLXNA2",3.15084682648561e-186
"AL023754.1","FAIL",NA,NA,NA,"AL023754.1",1
"CAMK1G","OK",0.501106313668531,-0.00277312067645356,-0.000280963967095354,"CAMK1G",0.749795867700198
"LAMB3","OK",0.767385095305297,-0.730262395598847,-0.00486286989334715,"LAMB3",0.831747982267715
"G0S2","OK",1.13280411515928e-07,5.17610924974133,0.0327001070536549,"G0S2",8.56133719475263e-07
"HSD11B1","OK",6.23593150528083e-05,3.83666063299766,0.0235184197230621,"HSD11B1",0.000360017492362814
"TRAF3IP3","OK",8.4950179230711e-05,3.7600191386276,0.0240406186606371,"TRAF3IP3",0.000481254071560377
"C1orf74","OK",0.0223002397806899,2.00840304530391,0.0120928522695521,"C1orf74",0.0756461695354809
"IRF6","OK",0.0292446445333427,1.89201269733381,0.0113935587910777,"IRF6",0.0948250941733439
"DIEXF","OK",0.30349496396162,0.514374866390124,0.00304037963576686,"DIEXF",0.572298149609972
"SYT14","FAIL",NA,NA,NA,"SYT14",1
"SERTAD4","OK",0.546044355116406,-0.1156735244901,-0.000888895184792299,"SERTAD4",0.749795867700198
"HHAT","OK",0.612834057054832,-0.286713257091787,-0.00208354264932706,"HHAT",0.753485527780139
"KCNH1","FAIL",NA,NA,NA,"KCNH1",1
"RCOR3","OK",0.499311176515485,0.00172662528042751,-0.000269582468894449,"RCOR3",0.749795867700198
"TRAF5","OK",8.32423276965424e-20,9.03335688144544,0.0581395660391963,"TRAF5",1.0637616657974e-18
"LINC00467","OK",0.33380483317148,0.429430905913484,0.00248709268207225,"LINC00467",0.611461217622266
"SLC30A1","OK",0.0254129634612822,1.95294656759746,0.0122909220713947,"SLC30A1",0.0843137176884228
"NEK2","OK",0.600341930197321,-0.254232246635233,-0.00175349236809863,"NEK2",0.750925832843588
"LPGAT1","OK",5.99019959554174e-06,4.37794423631321,0.0280144874489413,"LPGAT1",3.8865280702877e-05
"INTS7","OK",0.605276079956891,-0.267027691686609,-0.00200328745920651,"INTS7",0.750925832843588
"DTL","OK",0.803364964036208,-0.85370209704855,-0.00562963148935805,"DTL",0.852731273629714
"AL451060.1","OK",0.537282232876304,-0.0935891431783557,-0.000767295132247671,"AL451060.1",0.749795867700198
"PPP2R5A","OK",0.00587217509786714,2.51973414092149,0.016009569634025,"PPP2R5A",0.0236740941328652
"TMEM206","OK",0.443308572617923,0.142586012208208,0.000639534357418433,"TMEM206",0.734417546382089
"NENF","OK",0.00630197497514762,2.49476802199617,0.0158509428452892,"NENF",0.0252064377254222
"LINC01740","FAIL",NA,NA,NA,"LINC01740",1
"AC092803.2","OK",0.446067871862622,0.13560222839206,0.000584246022291296,"AC092803.2",0.737315216458759
"ATF3","OK",9.79380241521584e-06,4.26954053762522,0.0272973196312475,"ATF3",6.23699149744758e-05
"FAM71A","OK",0.531945302689663,-0.0801607650965343,-0.000694742443152476,"FAM71A",0.749795867700198
"BATF3","OK",0.000715553883255278,3.18830241742674,0.0201664858234733,"BATF3",0.00349247831071283
"NSL1","OK",0.00245690061165914,2.81263094326964,0.017903837325807,"NSL1",0.0108019662444254
"TATDN3","OK",0.269400137427149,0.614628217807713,0.00368592416700263,"TATDN3",0.527628830846015
"SPATA45","FAIL",NA,NA,NA,"SPATA45",1
"FLVCR1-AS1","OK",0.495515097659371,0.0112422198241786,-0.00020872753122367,"FLVCR1-AS1",0.749795867700198
"FLVCR1","OK",0.161293412093261,0.98915599610302,0.00609804054734558,"FLVCR1",0.368636930596133
"VASH2","OK",0.539996313399634,-0.10042443285501,-0.000805717329711462,"VASH2",0.749795867700198
"ANGEL2","OK",0.731418805125634,-0.61710967168761,-0.00426840879732772,"ANGEL2",0.809190914531655
"RPS6KC1","OK",0.0965402679394531,1.30151996299756,0.00811420402886941,"RPS6KC1",0.250015297121627
"PROX1","FAIL",NA,NA,NA,"PROX1",1
"SMYD2","OK",0.724096273277505,-0.595053883586606,-0.00412178086707178,"SMYD2",0.805494380560076
"PTPN14","OK",3.2041614819747e-05,3.99724771851656,0.024943870388325,"PTPN14",0.000191926823446011
"CENPF","OK",0.00790383411938162,2.41332612412359,0.0152935581499603,"CENPF",0.0307363402625806
"KCNK2","FAIL",NA,NA,NA,"KCNK2",1
"KCTD3","OK",5.70969154458517e-11,6.44685647665598,0.0385153306595348,"KCTD3",5.24397296415044e-10
"USH2A","FAIL",NA,NA,NA,"USH2A",1
"ESRRG","FAIL",NA,NA,NA,"ESRRG",1
"GPATCH2","OK",0.140003562730985,1.08030333419782,0.00670408067754361,"GPATCH2",0.331345609269556
"SPATA17","OK",0.000288119742914581,3.44255837414087,0.0185831384484412,"SPATA17",0.00150603282234823
"RRP15","OK",0.0127484434265194,2.23379010604688,0.0141576215976389,"RRP15",0.0465418077572572
"TGFB2","FAIL",NA,NA,NA,"TGFB2",1
"C1orf143","FAIL",NA,NA,NA,"C1orf143",1
"LYPLAL1","OK",0.00244314094834998,2.81443657367009,0.0178976040824544,"LYPLAL1",0.0107469524900753
"AL360093.1","FAIL",NA,NA,NA,"AL360093.1",1
"AC096642.1","OK",0.0404405261670345,1.74559672159879,0.00995645613299678,"AC096642.1",0.123740545011272
"AL513283.1","OK",0.848006651276319,-1.02792162267325,-0.000363331024745715,"AL513283.1",0.882403975454365
"ZC3H11B","OK",0.648934966852361,-0.382446686943004,-0.00262068696595456,"ZC3H11B",0.767178020406518
"EPRS","OK",0.37598974395922,0.316030328773627,0.00176295490129384,"EPRS",0.662730038268967
"BPNT1","OK",0.876156407015928,-1.15598526052979,-0.00774296259101157,"BPNT1",0.903190833017257
"IARS2","OK",0.825628851465369,-0.937031612449511,-0.00633684331286573,"IARS2",0.866690012593381
"RAB3GAP2","OK",0.188641336316554,0.882914122525392,0.00542642627415646,"RAB3GAP2",0.411591949976088
"MARK1","OK",0.514464496947482,-0.0362650644885443,-0.000419821373336193,"MARK1",0.749795867700198
"C1orf115","OK",0.604076571108987,-0.263913130229631,-0.00181618922017883,"C1orf115",0.750925832843588
"MARC2","OK",0.561143381602266,-0.153868734425764,-0.0011253850538692,"MARC2",0.749795867700198
"MARC1","OK",0.557844413855145,-0.145506261642148,-0.00108916201770925,"MARC1",0.749795867700198
"RNU6ATAC35P","FAIL",NA,NA,NA,"RNU6ATAC35P",1
"LINC01352","FAIL",NA,NA,NA,"LINC01352",1
"HLX","OK",0.0186264679942007,2.08298121367765,0.0115201677792045,"HLX",0.064895246918356
"C1orf140","FAIL",NA,NA,NA,"C1orf140",1
"DUSP10","OK",8.14703522825803e-07,4.79467262219675,0.0307019149089728,"DUSP10",5.73720344362501e-06
"LINC01655","FAIL",NA,NA,NA,"LINC01655",1
"LINC02257","OK",0.541730449998796,-0.104794215672383,-0.000830865218832904,"LINC02257",0.749795867700198
"LINC02474","FAIL",NA,NA,NA,"LINC02474",1
"LINC01705","OK",1.29407703296407e-84,19.4560852770551,0.104053755359853,"LINC01705",3.65714655266681e-83
"AL513314.2","OK",0.206033094986413,0.820263007442162,0.00474339633564312,"AL513314.2",0.43824741261823
"HHIPL2","FAIL",NA,NA,NA,"HHIPL2",1
"TAF1A","OK",0.550407917477754,-0.126692016229043,-0.00109464004058859,"TAF1A",0.749795867700198
"MIA3","OK",0.204326212860718,0.826267393431057,0.00506204451761168,"MIA3",0.435906365207114
"AIDA","OK",0.0162739943721318,2.13761517924616,0.013539341133996,"AIDA",0.0577524718474063
"BROX","OK",0.115017043059422,1.20027105819938,0.00747980392780255,"BROX",0.286321849140993
"FAM177B","FAIL",NA,NA,NA,"FAM177B",1
"AL392172.1","OK",0.4330903181499,0.168511831850621,0.00080429165710453,"AL392172.1",0.724015127481198
"DISP1","OK",0.841450926523023,-1.00043891161512,-0.00663610424024724,"DISP1",0.877848229990741
"TLR5","OK",0.548110271198697,-0.120888365457994,-0.000914125012787072,"TLR5",0.749795867700198
"SUSD4","OK",0.667811652558708,-0.433878470129934,-0.00295276829502706,"SUSD4",0.775873101392342
"CAPN8","OK",0.531585996726349,-0.079257252889225,-0.00064084548507159,"CAPN8",0.749795867700198
"CAPN2","OK",0.000417237359787121,3.34109896761836,0.0213287829149264,"CAPN2",0.00212278747221506
"TP53BP2","OK",0.517908685558199,-0.0449055050424079,-0.000570622687497389,"TP53BP2",0.749795867700198
"AC138393.3","OK",0.552870484377145,-0.132916988488139,-0.000950324787043223,"AC138393.3",0.749795867700198
"FBXO28","OK",0.393025883065628,0.271441137446018,0.00147329895041471,"FBXO28",0.680463312058689
"DEGS1","OK",9.87524952150897e-06,4.26769287089421,0.0273222092855035,"DEGS1",6.28189765687429e-05
"NVL","OK",0.745337875727558,-0.659890270183769,-0.00454203309433583,"NVL",0.818043439669271
"CNIH4","OK",5.09295431864529e-06,4.41318881695467,0.0282589060494261,"CNIH4",3.32692078435491e-05
"WDR26","OK",0.915686438325151,-1.37662853704879,-0.00918154279394114,"WDR26",0.931697747160831
"CNIH3","OK",0.83826170686123,-0.987338778322232,-0.00657945331202737,"CNIH3",0.87543427422189
"DNAH14","OK",0.0831677689483702,1.38407484679211,0.00842183391663546,"DNAH14",0.222732510315512
"LBR","OK",0.000876748426814664,3.12908816691337,0.0199568705758613,"LBR",0.00422422194797596
"ENAH","OK",0,40.0715800658327,0.254028714274394,"ENAH",0
"SRP9","OK",0.00515163596716431,2.56548148727552,0.0163139970731398,"SRP9",0.0210703196974672
"EPHX1","OK",0.0385641310521248,1.76759722600934,0.0109138460154563,"EPHX1",0.11922651635717
"TMEM63A","OK",9.64446861858184e-05,3.72815155528457,0.0238029616688812,"TMEM63A",0.000542804422186524
"LEFTY1","OK",0.457438007528267,0.106890291836845,-0.000272152899622667,"LEFTY1",0.749384568258081
"PYCR2","OK",0.0729910726661999,1.45387074386954,0.00911968920457178,"PYCR2",0.200812815463233
"SDE2","OK",0.25734290525171,0.65155883536387,0.00392675982601878,"SDE2",0.51179684556385
"H3F3A","OK",2.06422183326022e-34,12.1768657159406,0.0783755578128619,"H3F3A",3.55495706129599e-33
"LINC01703","FAIL",NA,NA,NA,"LINC01703",1
"ACBD3","OK",0.609816240833801,-0.278840127042747,-0.00208375702734503,"ACBD3",0.752580169435587
"MIXL1","OK",0.81315992498511,-0.889601035465776,-0.000352217454605744,"MIXL1",0.858476572161082
"LIN9","OK",0.708057480488214,-0.547718744957331,-0.00378765024041875,"LIN9",0.796593546050795
"PARP1","OK",0.171325710593124,0.948939425531728,0.00585729870454921,"PARP1",0.385119823303542
"STUM","FAIL",NA,NA,NA,"STUM",1
"ITPKB","OK",0.136494774649656,1.09620390910456,0.00680504377233343,"ITPKB",0.325454138338233
"PSEN2","OK",0.65792809192724,-0.406815071873658,-0.00289447230982705,"PSEN2",0.770623245975681
"COQ8A","OK",1.51056427182311e-05,4.17186784252253,0.0266074690425042,"COQ8A",9.42476202749132e-05
"CDC42BPA","OK",4.43009346829075e-11,6.48522090679085,0.0404332289102854,"CDC42BPA",4.09712346029315e-10
"ZNF678","OK",0.923636758985861,-1.42996702985483,-0.00949956820386476,"ZNF678",0.937559564750471
"SNAP47","OK",1.08429938808056e-15,7.93130214928179,0.051004408918033,"SNAP47",1.21457031521252e-14
"JMJD4","OK",0.0520843078789763,1.6249715745913,0.0102115300985141,"JMJD4",0.152799531543389
"PRSS38","FAIL",NA,NA,NA,"PRSS38",1
"WNT9A","OK",0.564309561269901,-0.161904730640737,-0.00121076362935195,"WNT9A",0.749795867700198
"WNT3A","OK",0.0432600183362541,1.71404731418663,-0.000143023515094185,"WNT3A",0.130834992298015
"AL136379.1","OK",0.621027858817916,-0.30818142948249,-0.000305502444915202,"AL136379.1",0.755957627905772
"ARF1","OK",5.13537937175204e-08,5.32186711833057,0.0341432206058282,"ARF1",3.97168259262599e-07
"C1orf35","OK",0.50821895587061,-0.020603324755296,-0.000413929896278559,"C1orf35",0.749795867700198
"MRPL55","OK",0.0912583754213931,1.33304587135964,0.00833864222606704,"MRPL55",0.239240160670145
"GUK1","OK",9.16761180958435e-09,5.62701740254099,0.0361118986735063,"GUK1",7.48652107936639e-08
"GJC2","OK",0.56601308733394,-0.166232701561928,-0.00119082779947367,"GJC2",0.749795867700198
"IBA57-AS1","FAIL",NA,NA,NA,"IBA57-AS1",1
"IBA57","OK",0.269322751404953,0.61486254084108,0.00366927768608793,"IBA57",0.527628830846015
"OBSCN-AS1","OK",0.647402827134888,-0.378318039827291,-0.00259765564755078,"OBSCN-AS1",0.766664350935997
"OBSCN","OK",0.824515605811612,-0.932711804487878,-0.00626047623448514,"OBSCN",0.866010146139425
"TRIM11","OK",0.00942867125923539,2.3483391412797,0.0148944948260263,"TRIM11",0.0357861875468866
"TRIM17","OK",0.598941878078878,-0.250609231376944,-0.0017880787068411,"TRIM17",0.750794748658026
"HIST3H2A","OK",0.930933066332948,-1.48277625299546,-0.00986262802209807,"HIST3H2A",0.942911582286351
"HIST3H2BB","OK",0.311504038678861,0.491591607742783,0.00287059556876644,"HIST3H2BB",0.582670042801722
"RNF187","OK",1.03122702854703e-06,4.74720645153136,0.0304208496216163,"RNF187",7.2060489441112e-06
"RHOU","OK",0.000262350786475524,3.46781848592968,0.0219364072288906,"RHOU",0.00138179030036013
"AL137793.1","FAIL",NA,NA,NA,"AL137793.1",1
"RAB4A","OK",0.201394170182739,0.836651763266135,0.00512781938500381,"RAB4A",0.431820161664208
"CCSAP","OK",0.115287094030496,1.1988810838172,0.00744553625225568,"CCSAP",0.286787043866048
"ACTA1","OK",0.378938182680568,0.308270691799891,-0.000255972696480345,"ACTA1",0.665767970977407
"NUP133","OK",0.915626258053126,-1.37623954128597,-0.00915476875324347,"NUP133",0.931697747160831
"ABCB10","OK",0.0569753734658407,1.58068208361174,0.00991215253332811,"ABCB10",0.164247234645088
"TAF5L","OK",0.160273422713239,0.993334755715267,0.00612708022411389,"TAF5L",0.367497118064328
"URB2","OK",0.908153449766485,-1.32946956472404,-0.0088029173476827,"URB2",0.926041483528004
"LINC01736","FAIL",NA,NA,NA,"LINC01736",1
"GALNT2","OK",1.20649682620156e-14,7.626453790975,0.0490155012547459,"GALNT2",1.29749212644346e-13
"PGBD5","OK",0.818429346961093,-0.909395670998613,-0.000353807883585471,"PGBD5",0.861884798538571
"COG2","OK",0.697530039833932,-0.517309790999534,-0.00362340070727483,"COG2",0.790683874059519
"AGT","FAIL",NA,NA,NA,"AGT",1
"CAPN9","OK",0.557373426842415,-0.144313211410001,-0.00029233621296078,"CAPN9",0.749795867700198
"C1orf198","OK",0.921561867301564,-1.41565593641121,-0.009296097499496,"C1orf198",0.935784003676248
"TTC13","OK",0.0132410065915115,2.21906925693989,0.0140374075939213,"TTC13",0.0481869775450848
"ARV1","OK",0.326337011237191,0.450050507339433,0.00262499337340755,"ARV1",0.601218135753694
"FAM89A","OK",0.0020620068037027,2.8685167505999,0.0181907356248937,"FAM89A",0.00923386539879272
"C1orf131","OK",0.0337415733313649,1.82844264143446,0.0115419699446696,"C1orf131",0.106905161304797
"GNPAT","OK",0.920183736638784,-1.40630853529178,-0.00937163065667798,"GNPAT",0.934732977722021
"EXOC8","OK",0.0258541578659361,1.94555417833346,0.0122697063142188,"EXOC8",0.085563414753479
"SPRTN","OK",0.136574145217939,1.09584116455884,0.00679730091242526,"SPRTN",0.325553330947464
"EGLN1","OK",0.0172377700386548,2.11446536329838,0.0133796054390882,"EGLN1",0.0607072354844473
"TSNAX","OK",0.195515357394096,0.857749655129264,0.00526562672227667,"TSNAX",0.42252357871069
"TSNAX-DISC1","FAIL",NA,NA,NA,"TSNAX-DISC1",1
"DISC1","OK",0.0552766504678414,1.59571113720159,0.00998165573609651,"DISC1",0.160450274021741
"SIPA1L2","OK",0.0782882476215961,1.41668004026576,0.00872744693834742,"SIPA1L2",0.212403383813141
"MAP10","OK",0.867766288708128,-1.11589420514167,-0.00734952564086667,"MAP10",0.896847904738574
"NTPCR","OK",0.273785381644999,0.601404258056275,0.00360530435740787,"NTPCR",0.533830363448448
"PCNX2","OK",0.0727715011124258,1.4554562191506,0.00912212303306321,"PCNX2",0.200361474612052
"MAP3K21","OK",0.717978534927281,-0.576846831585432,-0.0038280983293593,"MAP3K21",0.802257710890031
"KCNK1","OK",0.662967263190374,-0.420574970896208,-0.00280484911583556,"KCNK1",0.773201718162977
"SLC35F3","OK",3.03041394347601e-05,4.01042995598094,0.0251480459451806,"SLC35F3",0.000182088901957417
"COA6","OK",0.000232119752419736,3.50058423016991,0.0223597963208492,"COA6",0.0012323721626005
"TARBP1","OK",4.62952047752229e-05,3.9092309602252,0.0249752031924629,"TARBP1",0.000272011941077051
"LINC01354","OK",0.583855038245331,-0.21176557892914,-0.00029775577220833,"LINC01354",0.749795867700198
"IRF2BP2","OK",1.28044793645431e-12,6.99993045896288,0.0449870948623425,"IRF2BP2",1.27079113278848e-11
"AL160408.4","FAIL",NA,NA,NA,"AL160408.4",1
"AL160408.3","FAIL",NA,NA,NA,"AL160408.3",1
"LINC01132","OK",0.0460009845470756,1.684930562961,0.00959307664400197,"LINC01132",0.137845304636838
"AL360294.1","FAIL",NA,NA,NA,"AL360294.1",1
"AL391832.1","FAIL",NA,NA,NA,"AL391832.1",1
"AL391832.2","OK",0.621518494978997,-0.309471340222137,-0.00215085667999316,"AL391832.2",0.755974189614895
"AL391832.3","OK",0.515723304246537,-0.0394226880657506,-0.000456325203191546,"AL391832.3",0.749795867700198
