"","status","p_value","morans_test_statistic","morans_I","gene_short_name","q_value"
"AL627309.1","OK",0.671514344613311,-0.444098583189542,-0.00143278617979082,"AL627309.1",0.680896580633415
"AL627309.3","FAIL",NA,NA,NA,"AL627309.3",1
"AL627309.4","FAIL",NA,NA,NA,"AL627309.4",1
"AL669831.5","OK",0.0219805009297083,2.01446246496894,0.00637499536526479,"AL669831.5",0.0291145983021267
"FAM87B","OK",0.563202146013019,-0.159092866977417,-0.000526972173324446,"FAM87B",0.600125260872866
"LINC00115","OK",0.523758316482185,-0.0595885134696088,-0.00027821709211654,"LINC00115",0.592612854312177
"FAM41C","OK",0.0524801278515005,1.62126762232966,0.00507626951003395,"FAM41C",0.0678862827323596
"AL645608.3","OK",0.603682278789412,-0.262889898443965,-0.000848064402728487,"AL645608.3",0.625436058010673
"AL645608.5","OK",NA,NA,-8.76072509345561e-05,"AL645608.5",NA
"SAMD11","OK",4.9692665878716e-09,5.73177452446097,0.0182181601811836,"SAMD11",8.30981988736905e-09
"NOC2L","OK",1.05359735756755e-19,9.00754558659125,0.0288947122529578,"NOC2L",2.18242873670646e-19
"KLHL17","OK",0.610265919058118,-0.280012177877113,-0.000984969732670017,"KLHL17",0.629911063792691
"PLEKHN1","OK",0.000330908156602558,3.40492746051086,0.0108399706261656,"PLEKHN1",0.000478223374501875
"PERM1","OK",0.00506284617791481,2.57150715308085,0.0079403705603831,"PERM1",0.00696858950500923
"AL645608.8","OK",2.54230631026733e-05,4.0517032623046,0.0128332237839733,"AL645608.8",3.83357383801254e-05
"HES4","OK",0,62.8738520233566,0.202170935046273,"HES4",0
"ISG15","OK",0,82.5098879706623,0.265436751741296,"ISG15",0
"AGRN","OK",6.7639702688641e-248,33.6063968488206,0.107991527708111,"AGRN",4.26919361476155e-247
"AL645608.9","FAIL",NA,NA,NA,"AL645608.9",1
"RNF223","OK",6.0510635584968e-22,9.55716948829513,0.0297157220756858,"RNF223",1.29566714771551e-21
"C1orf159","OK",0.00529466213319341,2.5559667311852,0.00811440180780391,"C1orf159",0.00727882195511751
"LINC01342","OK",0.536460040538816,-0.0915193660560155,-0.0002777103869777,"LINC01342",0.592612854312177
"AL390719.2","OK",7.30842028033673e-15,7.69084326621981,0.0242888304238787,"AL390719.2",1.39536608161256e-14
"TTLL10","OK",3.09287780100731e-38,12.8754747407081,0.0409210033250419,"TTLL10",7.96477547618917e-38
"TNFRSF18","OK",0,135.912257767324,0.437203984987505,"TNFRSF18",0
"TNFRSF4","OK",0,152.816694302284,0.491521975756592,"TNFRSF4",0
"SDF4","OK",2.80852553157831e-139,25.0951578286539,0.0806689939656237,"SDF4",1.26965775139607e-138
"B3GALT6","OK",6.1561020685102e-17,8.28005148209264,0.0265485194504958,"B3GALT6",1.21944040294442e-16
"C1QTNF12","OK",1.77825122878774e-17,8.42666695365556,0.0267782176270684,"C1QTNF12",3.55528208908514e-17
"AL162741.1","OK",0.597156746344374,-0.245994477734241,-0.000827706417735542,"AL162741.1",0.620747146916139
"UBE2J2","OK",1.03471180705921e-10,6.3560984969576,0.0203642128430953,"UBE2J2",1.80256944142819e-10
"LINC01786","OK",0.569674067671491,-0.175544427454444,-0.000593827287499898,"LINC01786",0.603280015683892
"SCNN1D","OK",0.0315229543869132,1.85886759182022,0.00583020889944867,"SCNN1D",0.0413672849943579
"ACAP3","OK",2.77855272100213e-07,5.00600589970997,0.0160062971942534,"ACAP3",4.4427650650303e-07
"PUSL1","OK",7.36727888338261e-29,11.0856082351846,0.0355642769414857,"PUSL1",1.72156432071527e-28
"INTS11","OK",1.16102706083199e-18,8.7404394467399,0.0280360743892873,"INTS11",2.36366425591962e-18
"CPTP","OK",2.35585780570257e-15,7.83437740053033,0.0251093147703198,"CPTP",4.53663911536284e-15
"TAS1R3","OK",1.34805474305677e-110,22.3141005604053,0.0712437561600877,"TAS1R3",5.42868885765337e-110
"DVL1","OK",1.53105790982998e-47,14.4362127959915,0.0463345673673519,"DVL1",4.29121274809824e-47
"MXRA8","OK",0,114.487075518668,0.368146150783847,"MXRA8",0
"AURKAIP1","OK",6.80598237108274e-230,32.350587180414,0.10402039134206,"AURKAIP1",4.08579330272271e-229
"CCNL2","OK",3.41102369430083e-56,15.7504257492508,0.0505914553822285,"CCNL2",1.02340747679678e-55
"MRPL20","OK",1.83483335041021e-104,21.6732443941315,0.0696595441845049,"MRPL20",7.21932404300895e-104
"AL391244.3","OK",0.0258167034055295,1.94617762383029,0.00607640409015704,"AL391244.3",0.0340521332739772
"ANKRD65","OK",4.20930897755105e-290,36.3812762720036,0.116876757812505,"ANKRD65",2.95187200753778e-289
"TMEM88B","FAIL",NA,NA,NA,"TMEM88B",1
"LINC01770","OK",0.530293624131212,-0.0760079771175274,-0.000232073596174498,"LINC01770",0.592612854312177
"VWA1","OK",0,55.2408112526686,0.17755681157597,"VWA1",0
"ATAD3C","OK",7.20184177735957e-08,5.26002370009274,0.0167883522311783,"ATAD3C",1.17100270583395e-07
"ATAD3B","OK",2.23021258748973e-09,5.86614546414369,0.018771290600245,"ATAD3B",3.76091336282793e-09
"ATAD3A","OK",6.88133304117368e-34,12.0782445162819,0.0387506550478926,"ATAD3A",1.69420529649469e-33
"TMEM240","OK",0.0349736980618101,1.81225116772917,0.00566832597343715,"TMEM240",0.0457719563967715
"SSU72","OK",1.48909409842516e-125,23.8048056360474,0.0765190903617486,"SSU72",6.38635035734687e-125
"AL645728.1","OK",0.221938061408414,0.765664218420545,0.00236921649703191,"AL645728.1",0.273093760109925
"FNDC10","OK",2.11285410374175e-102,21.4536079672989,0.0688511146111237,"FNDC10",8.24482084531297e-102
"MIB2","OK",4.72938703301834e-09,5.740158928711,0.0183795425353539,"MIB2",7.91192697000352e-09
"MMP23B","OK",0,64.7815464189349,0.208311362349651,"MMP23B",0
"CDK11B","OK",1.63275305504907e-18,8.7018383176796,0.0279100441303199,"CDK11B",3.31409704903112e-18
"SLC35E2B","OK",2.21150455241566e-21,9.42206532709867,0.0302259855163873,"SLC35E2B",4.70224297126604e-21
"CDK11A","OK",5.04980457150286e-16,8.02564232002262,0.0257321173418897,"CDK11A",9.82639929643681e-16
"SLC35E2","OK",0.338296375127105,0.417117110343613,0.00124977918686225,"SLC35E2",0.408705702631502
"NADK","OK",2.545159182639e-58,16.0571980665521,0.0515652899972608,"NADK",7.75372441164581e-58
"GNB1","OK",1.2693197412079e-193,29.6597565273047,0.0953602844289924,"GNB1",6.8953749287301e-193
"CALML6","OK",0.505789971381607,-0.0145138155162459,-0.000116214654502099,"CALML6",0.592612854312177
"TMEM52","OK",2.62645443973537e-27,10.7611178056598,0.0343090977534169,"TMEM52",6.02489149488453e-27
"CFAP74","OK",0.548221712496352,-0.121169760781915,-0.000409989462814492,"CFAP74",0.594434029802425
"GABRD","OK",7.13084442203137e-35,12.2632751442057,0.0375849985819724,"GABRD",1.77535478328026e-34
"PRKCZ","OK",3.03111037958521e-27,10.7479060398837,0.0344551403310889,"PRKCZ",6.94767157141521e-27
"FAAP20","OK",1.3429704437746e-87,19.8051813262851,0.06364504081455,"FAAP20",4.87663751066515e-87
"SKI","OK",1.54646121947387e-22,9.69739572995529,0.0311110307505796,"SKI",3.33583495332457e-22
"MORN1","OK",0.062973351853977,1.53028296219076,0.00481676877427748,"MORN1",0.0809566642096799
"RER1","OK",1.43710897252652e-108,22.1042896327485,0.071046711162776,"RER1",5.74646338759477e-108
"PEX10","OK",3.70906808672876e-39,13.0382067004964,0.0418377080285168,"PEX10",9.64291502966084e-39
"PLCH2","OK",8.76783864743725e-34,12.0583040034644,0.0386254482904675,"PLCH2",2.15736647607611e-33
"PANK4","OK",0.0439804445941037,1.70625351326939,0.00539806681753099,"PANK4",0.0571670091533913
"HES5","OK",0.211917868035369,0.799784377334847,0.00236878518834026,"HES5",0.261268428924809
"AL139246.5","OK",1.11070041619646e-15,7.92831454362482,0.0253941602642614,"AL139246.5",2.15145455808268e-15
"TNFRSF14","OK",2.13280788383132e-177,28.3737371980932,0.091216487536693,"TNFRSF14",1.09834220138818e-176
"AL139246.3","OK",0.448549758684966,0.12932622975354,0.000326347746634971,"AL139246.3",0.53402272338505
"FAM213B","OK",1.2469714635917e-139,25.1274405192815,0.0807159795446303,"FAM213B",5.64472565083808e-139
"MMEL1","OK",1.16369710294273e-111,22.4233949627371,0.071815374742106,"MMEL1",4.71045554194346e-111
"TTC34","OK",0.465792417893386,0.0858510354417452,0.000184137516833432,"TTC34",0.553646020755367
"PRDM16","OK",6.11058573705312e-18,8.55082508029096,0.0269135382203148,"PRDM16",1.23013993026381e-17
"AL590438.1","OK",0.521178806937457,-0.053112356702847,-0.00018570873839155,"AL590438.1",0.592612854312177
"ARHGEF16","OK",2.1203535259393e-31,11.5975447144505,0.0369699705751832,"ARHGEF16",5.09549486854586e-31
"AL512413.1","OK",0.527508690734996,-0.0690087953308362,-0.000155842926539125,"AL512413.1",0.592612854312177
"MEGF6","OK",4.2151287660336e-27,10.7174420604502,0.0342881763971618,"MEGF6",9.65073772602709e-27
"TPRG1L","OK",1.09799781717598e-19,9.00301638380231,0.0288690716862185,"TPRG1L",2.27347644285407e-19
"WRAP73","OK",1.53064781512705e-07,5.11963376876964,0.0163810603743242,"WRAP73",2.4657951571124e-07
"TP73","OK",5.16386009321474e-27,10.69864514403,0.0341188863336156,"TP73",1.18096443737724e-26
"SMIM1","OK",3.96838381895413e-40,13.2075482240328,0.0423595699130031,"SMIM1",1.04086496745893e-39
"LRRC47","OK",3.1724359875956e-14,7.50076030896262,0.0240415628027357,"LRRC47",5.97207487261489e-14
"CEP104","OK",7.49837357244412e-06,4.32873614870203,0.013835969740817,"CEP104",1.14869540461879e-05
"DFFB","OK",0.397050143417353,0.260989911937731,0.000750997212518926,"DFFB",0.475932732305301
"C1orf174","OK",1.40017280276669e-16,8.18162793947827,0.0262331176134319,"C1orf174",2.7513705884391e-16
"LINC01134","OK",0.00167051404810573,2.93448397065329,0.00908726538289636,"LINC01134",0.00234684437744697
"AL805961.2","FAIL",NA,NA,NA,"AL805961.2",1
"LINC01777","FAIL",NA,NA,NA,"LINC01777",1
"AJAP1","OK",4.66683421083412e-21,9.34334617855011,0.0297171671823767,"AJAP1",9.87760768671928e-21
"Z98259.3","OK",NA,NA,-8.17498717524536e-05,"Z98259.3",NA
"AL365255.1","FAIL",NA,NA,NA,"AL365255.1",1
"NPHP4","OK",0.0272375951456924,1.92303869623568,0.00608154613522764,"NPHP4",0.0358567089152479
"KCNAB2","OK",2.79506249860921e-173,28.0380312507083,0.0901165546816958,"KCNAB2",1.42499273835344e-172
"CHD5","OK",0.584988637897609,-0.214672423471539,-0.00071351239082659,"CHD5",0.612572604473281
"RPL22","OK",0,59.1730090188037,0.190304049400156,"RPL22",0
"RNF207","OK",2.06518660047769e-19,8.93342019110041,0.0286200545145848,"RNF207",4.26182456421185e-19
"ICMT","OK",9.90431998143684e-53,15.2379166689447,0.0489259006186968,"ICMT",2.89119377872089e-52
"LINC00337","OK",0.496330172216533,0.00919902382344273,-5.89448294647042e-05,"LINC00337",0.587409970518935
"GPR153","OK",1.43173356375157e-36,12.5759474234459,0.0402762318660943,"GPR153",3.62070220307364e-36
"ACOT7","OK",1.67157684858406e-94,20.5904405470354,0.0661309338948528,"ACOT7",6.26280850141003e-94
"HES2","OK",6.72827504062094e-31,11.4982830963276,0.0365108945137249,"HES2",1.60704746900191e-30
"ESPN","OK",0,42.1485489549198,0.135331060108219,"ESPN",0
"TNFRSF25","OK",0,65.4033060300717,0.210326219895084,"TNFRSF25",0
"PLEKHG5","OK",1.35901807701091e-28,11.0306794924995,0.0352785274337853,"PLEKHG5",3.16628077738872e-28
"NOL9","OK",9.09978146227983e-13,7.04762628865933,0.0225805810449158,"NOL9",1.66104406874573e-12
"TAS1R1","OK",0.706423268929414,-0.542965637012635,-0.00177974715704745,"TAS1R1",0.712714081199106
"ZBTB48","OK",0.00618455061792634,2.50143538188068,0.00795480633286495,"ZBTB48",0.00846566926777902
"KLHL21","OK",1.08476470301611e-16,8.21232122213098,0.0263186632955853,"KLHL21",2.13755982110421e-16
"PHF13","OK",1.78221312322865e-24,10.1428774418604,0.0325154928237335,"PHF13",3.93255488227676e-24
"THAP3","OK",0.000150211508096988,3.61493497540465,0.0115403813372302,"THAP3",0.000219967204123358
"DNAJC11","OK",1.52542069676894e-09,5.92883894103792,0.0189766361033983,"DNAJC11",2.58328386224955e-09
"CAMTA1","OK",0,50.8536383538486,0.163557380411693,"CAMTA1",0
"AL359881.3","OK",0.527722050327112,-0.0695448934239453,-0.000239530042836142,"AL359881.3",0.592612854312177
"AL359881.2","OK",0.473355380334866,0.0668378878760697,6.62852197971425e-05,"AL359881.2",0.562251683597436
"AL359881.1","OK",0.552618559401485,-0.132279930265264,-0.000431593562154864,"AL359881.1",0.595610712006473
"VAMP3","OK",5.67313978891564e-130,24.227760330364,0.0778635717458849,"VAMP3",2.4784134472013e-129
"PER3","OK",3.53257199124164e-57,15.8931793552834,0.0509961518571653,"PER3",1.06662334346152e-56
"UTS2","OK",2.50219105711475e-191,29.4812735453041,0.0947469762006932,"UTS2",1.3488549359699e-190
"TNFRSF9","OK",0,92.8512825651034,0.298539529258918,"TNFRSF9",0
"PARK7","OK",0,46.9615345832282,0.151039108315237,"PARK7",0
"AL034417.3","OK",0.000199318759614132,3.54098415365434,0.0111648193418401,"AL034417.3",0.00029037773001936
"ERRFI1","OK",0,65.6880162103427,0.211212453489474,"ERRFI1",0
"AL034417.2","OK",1.41588909952101e-06,4.68265868020105,0.0148231242390895,"AL034417.2",2.216831202037e-06
"SLC45A1","OK",1.1508155266068e-11,6.68548372203496,0.0213043252272527,"SLC45A1",2.05001581359998e-11
"RERE","OK",1.77248399876203e-94,20.5876003319961,0.0661517513971565,"RERE",6.63965212835308e-94
"AL357552.2","OK",NA,NA,-7.53637255637536e-05,"AL357552.2",NA
"ENO1","OK",0,69.5175043301194,0.223625613525431,"ENO1",0
"CA6","OK",0.577638108261925,-0.195854842045179,-0.000676008576203397,"CA6",0.608082487186942
"SLC2A5","OK",0,107.845579162329,0.346575211320788,"SLC2A5",0
"GPR157","OK",3.24424696053192e-61,16.4655363901216,0.052783765123828,"GPR157",1.01022947421175e-60
"MIR34AHG","OK",1.246170058358e-12,7.00373123901193,0.0223877330458761,"MIR34AHG",2.26781599144162e-12
"LINC01759","OK",0.0277349743619913,1.91517688945144,0.00602788919698352,"LINC01759",0.0365067664212282
"H6PD","OK",2.84960453219385e-67,17.2889385203734,0.0555311801227356,"H6PD",9.22558901810276e-67
"SPSB1","OK",6.89857496782452e-73,18.019099289682,0.0578805763294465,"SPSB1",2.30551686854876e-72
"BX323043.1","OK",0.543695792840714,-0.10974903076272,-0.000392284981179406,"BX323043.1",0.593262535056698
"AL928921.2","OK",0.000255912052060052,3.47449070077972,0.0109172603781047,"AL928921.2",0.000371208085757212
"SLC25A33","OK",4.00335610944887e-113,22.572874958164,0.0725182858076948,"SLC25A33",1.63248232633455e-112
"TMEM201","OK",1.93257439302364e-05,4.11539621930568,0.013127234726479,"TMEM201",2.92388082179175e-05
"PIK3CD","OK",2.66483968799748e-221,31.7336998582249,0.102006869125272,"PIK3CD",1.56206024022226e-220
"CLSTN1","OK",3.09882201971446e-57,15.9013877912979,0.0510784267997961,"CLSTN1",9.35934203910501e-57
"CTNNBIP1","OK",7.4124450766613e-92,20.2930056733761,0.0651996726606568,"CTNNBIP1",2.75090068149871e-91
"LZIC","OK",2.30257371507664e-45,14.0863889239862,0.0452364404226851,"LZIC",6.32664858145484e-45
"NMNAT1","OK",2.78236933008374e-07,5.00574153059996,0.0160009279670564,"NMNAT1",4.44851883562506e-07
"RBP7","OK",0,108.820485184057,0.349730944919473,"RBP7",0
"UBE4B","OK",1.37016007996867e-10,6.31279973584461,0.0202176064923678,"UBE4B",2.38186638059851e-10
"KIF1B","OK",9.63144311347396e-157,26.6472437186139,0.0856379223537322,"KIF1B",4.64445541293626e-156
"AL139424.3","OK",0.655707498820726,-0.400776065076538,-0.00131457335796606,"AL139424.3",0.667057917961242
"AL139424.2","OK",0.396696980286703,0.261905939222728,0.000717131536042863,"AL139424.2",0.475593269781701
"PGD","OK",1.29261592717927e-90,20.1519875667219,0.0647390028938543,"PGD",4.76850879214306e-90
"CENPS-CORT","OK",3.54185627699693e-05,3.97345641404043,0.0122641308705263,"CENPS-CORT",5.30705915185881e-05
"CENPS","OK",2.26204619844169e-81,19.0695234079143,0.06118725816948,"CENPS",7.94932071770143e-81
"CORT","OK",0.530303247111157,-0.0760321681508636,-0.000273556611209012,"CORT",0.592612854312177
"DFFA","OK",1.55973226996681e-61,16.5097939716674,0.053030295693091,"DFFA",4.873237349691e-61
"PEX14","OK",0.0164296478652667,2.13379829265304,0.00677295721225256,"PEX14",0.0219560818424891
"CASZ1","OK",1.10716336094654e-59,16.2505325157959,0.0521306496584979,"CASZ1",3.40702918662787e-59
"C1orf127","OK",0.545311396056039,-0.113824132576238,-0.000404129202649251,"C1orf127",0.593691821903645
"TARDBP","OK",3.63092271438229e-22,9.60990145311401,0.030834213939314,"TARDBP",7.79835775823044e-22
"AL109811.4","OK",0.0161627111688416,2.14036324661266,0.00676941261643516,"AL109811.4",0.0216050189345953
"MASP2","OK",0.515597274409188,-0.0391065344960881,-0.000173253954830223,"MASP2",0.592612854312177
"SRM","OK",1.79794849906515e-178,28.4606678734751,0.0914986027047576,"SRM",9.30834316868128e-178
"EXOSC10","OK",3.70232167297729e-09,5.78147966360783,0.0185111499623304,"EXOSC10",6.20848991670306e-09
"MTOR","OK",1.90894254174644e-08,5.49907510304164,0.0175965993941926,"MTOR",3.14934594724012e-08
"ANGPTL7","OK",0.520324916708656,-0.0509690706053003,-0.00021696278670523,"ANGPTL7",0.592612854312177
"UBIAD1","OK",0.000330296345898529,3.4054328007433,0.0108639001461746,"UBIAD1",0.000477373024940376
"DISP3","OK",0.554240945038202,-0.136383508810286,-0.000469045038403692,"DISP3",0.596158941749185
"FBXO2","OK",3.76211983038485e-68,17.4052760786535,0.0558955397323005,"FBXO2",1.22479102332437e-67
"FBXO44","OK",8.95867529062014e-09,5.63099443834293,0.0180237823916502,"FBXO44",1.48889586666262e-08
"FBXO6","OK",6.25460754864925e-90,20.0737898771298,0.0644970168854272,"FBXO6",2.30193488070031e-89
"MAD2L2","OK",1.90488291280751e-150,26.0983168512151,0.0838862516766981,"MAD2L2",8.97764669306299e-150
"DRAXIN","OK",2.75406236902516e-89,19.9999920626746,0.0641670963373526,"DRAXIN",1.00922900074627e-88
"AGTRAP","OK",1.71433245165877e-191,29.4940826112612,0.0948221091088893,"AGTRAP",9.24633210438435e-191
"C1orf167","OK",0.00271202445156219,2.78070806698331,0.008773064741998,"C1orf167",0.00377723771620733
"MTHFR","OK",1.93501521222052e-12,6.94184816753845,0.0222389461484289,"MTHFR",3.50637686358744e-12
"CLCN6","OK",3.63566676432936e-15,7.77967111022075,0.0249013636779529,"CLCN6",6.97217907889492e-15
"NPPA","OK",0.526136112770143,-0.0655604540248322,-0.000151681779639498,"NPPA",0.592612854312177
"NPPB","OK",8.2833773346479e-36,12.4364686808598,0.0378608922108994,"NPPB",2.08084397616993e-35
"KIAA2013","OK",3.8621295705103e-38,12.858314522315,0.0412856793139029,"KIAA2013",9.9281997140321e-38
"PLOD1","OK",0,79.5162306974576,0.255741292710549,"PLOD1",0
"MFN2","OK",1.28897435373048e-10,6.322242210803,0.0202453751156511,"MFN2",2.24111637783492e-10
"MIIP","OK",6.30206937874588e-40,13.17268080599,0.0422917750330333,"MIIP",1.65063062985827e-39
"TNFRSF8","OK",1.56506375386253e-121,23.4132787904677,0.0749406277464891,"TNFRSF8",6.59292401002241e-121
"TNFRSF1B","OK",0,118.037664717526,0.379746403444021,"TNFRSF1B",0
"VPS13D","OK",7.07524795153841e-12,6.75635653521424,0.0216435546900367,"VPS13D",1.26588464182947e-11
"AC243836.1","OK",NA,NA,-7.1867595937657e-05,"AC243836.1",NA
"DHRS3","OK",4.06354641094184e-216,31.355732293472,0.100780114934816,"DHRS3",2.34024010048961e-215
"AC254633.1","OK",0.058463890257742,1.56780014735781,0.00478471230671357,"AC254633.1",0.0753684881488168
"AADACL4","OK",0.517957434835565,-0.0450278249625026,-0.000188471756533987,"AADACL4",0.592612854312177
"C1orf158","OK",0.569665963661989,-0.175523798336194,-0.000572348708750025,"C1orf158",0.603280015683892
"PRAMEF9","FAIL",NA,NA,NA,"PRAMEF9",1
"LRRC38","OK",1.00248970432509e-255,34.1381458761809,0.104340136813072,"LRRC38",6.43290514169339e-255
"PDPN","OK",0,117.740667535512,0.378670154116596,"PDPN",0
"PRDM2","OK",6.78299052538059e-58,15.9962715968778,0.051385860670085,"PRDM2",2.05933490820435e-57
"KAZN","OK",0,42.7208481486884,0.137300731948784,"KAZN",0
"TMEM51","OK",0,63.5257968374525,0.204155922860783,"TMEM51",0
"C1orf195","OK",NA,NA,-5.7994901164868e-05,"C1orf195",NA
"FHAD1","OK",4.13897311031871e-26,10.5040184357417,0.0335129401819713,"FHAD1",9.35351048744786e-26
"AL031283.1","OK",0.665324982980772,-0.427040218833706,-0.00140067176847457,"AL031283.1",0.675393119514504
"EFHD2","OK",0,49.6480911316898,0.159682393939064,"EFHD2",0
"CTRC","OK",0.582104014846512,-0.207279004187852,-0.00069884887362362,"CTRC",0.610797384860557
"CELA2A","OK",1.11784584720202e-06,4.73086136381874,0.0142420632999061,"CELA2A",1.75517634447111e-06
"CASP9","OK",0.00538659766893094,2.54997076264636,0.00810839916390992,"CASP9",0.00740071995300874
"DNAJC16","OK",3.74324855521925e-07,4.94829867280405,0.0158264814031073,"DNAJC16",5.95723956505276e-07
"AGMAT","OK",6.08497482274935e-10,6.07798847931526,0.0194352984125276,"AGMAT",1.04068174740295e-09
"DDI2","OK",4.59177522043786e-12,6.81875085775364,0.0218462947651526,"DDI2",8.24514150483308e-12
"AL121992.2","OK",0.518879000441101,-0.0473403127967765,-0.000199669461658545,"AL121992.2",0.592612854312177
"PLEKHM2","OK",2.33139352734334e-54,15.4809849762505,0.0497169518845297,"PLEKHM2",6.90045111801345e-54
"SLC25A34","OK",1.43823355912731e-05,4.18303213680787,0.0131571371694171,"SLC25A34",2.1835837530735e-05
"TMEM82","OK",NA,NA,-5.35799767640767e-05,"TMEM82",NA
"FBLIM1","OK",0,82.9148844324979,0.266636276878791,"FBLIM1",0
"UQCRHL","OK",0.73153902361962,-0.617474261927732,-0.00206034858921609,"UQCRHL",0.736087003931263
"SPEN","OK",6.00552639433119e-55,15.5679966488166,0.0500054507375929,"SPEN",1.78476682832404e-54
"ZBTB17","OK",3.34705616717483e-08,5.39919355196007,0.0172764590416174,"ZBTB17",5.4912724390343e-08
"HSPB7","OK",5.52355241859658e-19,8.82397079385609,0.0280418773063636,"HSPB7",1.13196467161532e-18
"CLCNKA","OK",0.656283780798952,-0.402341878158379,-0.0012959971075566,"CLCNKA",0.667444401647369
"CLCNKB","OK",0.197555095815393,0.850386585637488,0.00253090771389632,"CLCNKB",0.244240137554611
"FAM131C","OK",0.00059974623294774,3.239000777257,0.0101584045670083,"FAM131C",0.000857416522769681
"EPHA2","OK",0,40.39306294122,0.129722952423669,"EPHA2",0
"ARHGEF19","OK",3.44094854944905e-20,9.12949592932612,0.0292604715973988,"ARHGEF19",7.17570955812604e-20
"RSG1","OK",0.0353480887902885,1.80742410976481,0.00569660713517555,"RSG1",0.0462471017322354
"FBXO42","OK",4.60507972809427e-06,4.43493144110305,0.0141768289811262,"FBXO42",7.09407696744421e-06
"SZRD1","OK",1.92612906889867e-42,13.6028314624975,0.043684315766449,"SZRD1",5.16836185553298e-42
"SPATA21","OK",0.659767459457487,-0.411828567291392,-0.0013442172799728,"SPATA21",0.670552594104986
"NECAP2","OK",1.01342094413222e-75,18.3764849882334,0.0590457358756751,"NECAP2",3.44502305612407e-75
"LINC01772","OK",6.13006854022301e-05,3.84086531645556,0.0121782620695604,"LINC01772",9.11487333144498e-05
"AL137802.2","OK",1.21718980861524e-16,8.19848375174564,0.0260974996032211,"AL137802.2",2.39388096895464e-16
"NBPF1","OK",8.81031146493742e-42,13.4912011503954,0.0432574706931256,"NBPF1",2.35254814013189e-41
"AL137798.1","OK",0.519770837854681,-0.0495784445124273,-0.000200589179001542,"AL137798.1",0.592612854312177
"AL021920.3","FAIL",NA,NA,NA,"AL021920.3",1
"CROCC","OK",1.70069539100431e-11,6.62805485579793,0.0212166062006477,"CROCC",3.01637511817281e-11
"BX284668.5","OK",1.72434179971978e-66,17.1848448545507,0.0551747853860553,"BX284668.5",5.55696939343956e-66
"BX284668.6","OK",0.000334883158219234,3.40166521197468,0.0108096701485013,"BX284668.6",0.000483899400946988
"MFAP2","OK",0,88.7966291030143,0.285526617750443,"MFAP2",0
"ATP13A2","OK",2.28140156975942e-17,8.39744959197698,0.0269120231283335,"ATP13A2",4.55186598298639e-17
"SDHB","OK",5.62376421148919e-53,15.2748565360677,0.0490649256571202,"SDHB",1.64470706388784e-52
"PADI2","OK",3.06493880649994e-111,22.3802508314459,0.0714066003627776,"PADI2",1.23719907127778e-110
"AL590644.3","OK",NA,NA,-6.35170069999416e-05,"AL590644.3",NA
"PADI1","OK",0.509838212293228,-0.0246632412186738,-0.000136629520676034,"PADI1",0.592612854312177
"PADI3","FAIL",NA,NA,NA,"PADI3",1
"PADI4","OK",1.18867771015633e-07,5.1671145734001,0.0163694529311731,"PADI4",1.92020790107874e-07
"PADI6","FAIL",NA,NA,NA,"PADI6",1
"RCC2","OK",9.42460366962931e-38,12.7891633816063,0.0410636785974122,"RCC2",2.41330917421837e-37
"ARHGEF10L","OK",5.28641251381726e-125,23.7516164849449,0.0761578806035474,"ARHGEF10L",2.26007988247957e-124
"ACTL8","OK",3.26993975281289e-29,11.1580659813397,0.0290783646892996,"ACTL8",7.66569506599761e-29
"IGSF21","OK",5.16018763763913e-91,20.1973929962127,0.0641118567288259,"IGSF21",1.90706245912241e-90
"KLHDC7A","OK",0.388294139258387,0.283767870351869,0.000684560990211194,"KLHDC7A",0.466067238487127
"ALDH4A1","OK",0.0261256550559818,1.94105744394272,0.00611797520274961,"ALDH4A1",0.0344462716465143
"IFFO2","OK",0.0196131817687657,2.0618043839044,0.00653793241893929,"IFFO2",0.0260754687926488
"UBR4","OK",6.6569897271264e-29,11.0946771961023,0.0356095740974331,"UBR4",1.55629934088374e-28
"EMC1","OK",1.55489912755859e-36,12.5694243764896,0.0403399996858101,"EMC1",3.93022532328982e-36
"MRTO4","OK",2.92637382117321e-58,16.0485369703284,0.051545836834537,"MRTO4",8.91108576006949e-58
"AKR7A3","OK",4.60983259709988e-08,5.34146847349891,0.0168341642447355,"AKR7A3",7.53211410565322e-08
"AKR7A2","OK",0,42.0745726900338,0.135303456154798,"AKR7A2",0
"PQLC2","OK",1.50995033948691e-15,7.89008116399468,0.0252688497132101,"PQLC2",2.91843590874387e-15
"CAPZB","OK",0,42.669647920628,0.137229255520224,"CAPZB",0
"MINOS1","OK",3.09893810743627e-213,31.1435704627054,0.100136499825264,"MINOS1",1.77319429924096e-212
"NBL1","OK",0,104.716735811565,0.336857826276075,"NBL1",0
"TMCO4","OK",9.67912615209988e-15,7.65482044700947,0.024525610920602,"TMCO4",1.84215043975523e-14
"OTUD3","OK",4.16377550283503e-12,6.83279570688017,0.0218674141336315,"OTUD3",7.48517928678727e-12
"PLA2G2A","OK",1.28758430721927e-142,25.3991777778264,0.0815534931378283,"PLA2G2A",5.8953091102655e-142
"PLA2G5","OK",1.47485650185362e-131,24.3776866829396,0.0782140827035464,"PLA2G5",6.48765069937463e-131
"PLA2G2D","OK",1.69894964160321e-115,22.8131141710735,0.0728043243865637,"PLA2G2D",6.98803550649742e-115
